id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,masterCategoryEncoded,subCategoryEncoded,articleTypeEncoded,imagePath
16179,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Enroute Men Leather Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/16179.jpg
20275,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Casual Multi Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20275.jpg
2632,Women,Footwear,Shoes,Flats,Pink,Fall,2010.0,Casual,Carlton London Women Pink Ballerinas Shoe,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/2632.jpg
28018,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ELANCE Men Grey Pack of 2 Briefs 1004,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28018.jpg
27434,Women,Apparel,Innerwear,Bra,Black,Fall,2015.0,Sports,Jockey Black Xena Sports Bra 1378,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27434.jpg
22146,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Lee Cooper Men Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/22146.jpg
23094,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Converse Men Slim Smart Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23094.jpg
24083,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Wedges,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/24083.jpg
15502,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15502.jpg
21737,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Vans Men TNT 5 Grey Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/21737.jpg
16989,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2012.0,Casual,Puma Men Lynx Black Slipper,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/16989.jpg
12515,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/12515.jpg
23252,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2011.0,Formal,Arrow Men Formal Tan Shoe,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/23252.jpg
24077,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/24077.jpg
15354,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/15354.jpg
10626,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Carlton London Men CL Casual Green Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/10626.jpg
20281,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Casual Pink Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/20281.jpg
26176,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,Rocia Women Gold Casual Sandals,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/26176.jpg
10289,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Clarks Women Soma Silk Leather Black Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/10289.jpg
19136,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting II Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/19136.jpg
17890,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016.0,Casual,Levis Men Cruiser Maroon Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/17890.jpg
23299,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Riot Black Sandal,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/23299.jpg
19304,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2015.0,Casual,Nike Black Benassi Swoosh     NSW  Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/19304.jpg
22179,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,2012.0,Casual,Timberland Men Olive Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22179.jpg
11955,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Ganuchi Men Casual Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/11955.jpg
28027,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey ELANCE Men Grey Melange Brief 1005,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28027.jpg
13068,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13068.jpg
18480,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Super Elevate Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/18480.jpg
12986,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Agony White Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/12986.jpg
10619,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Carlton London Women Silver Flats,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/10619.jpg
18474,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Men Calcetto White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/18474.jpg
17864,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Levis Men Boxer Black Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/17864.jpg
2893,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Ethnic Flat Gun Metal Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/2893.jpg
1649,Unisex,Footwear,Shoes,Casual Shoes,Blue,Spring,2012.0,Casual,Newfeel Unisex Comfy Cool Blue Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/1649.jpg
23800,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Clarks Men Dark Black Un Rail Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23800.jpg
28878,Women,Apparel,Bottomwear,Leggings,Lavender,Summer,2012.0,Casual,BIBA OUTLET Women Lavender Leggings,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/28878.jpg
28044,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ELANCE Men Blue Brief 1008,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28044.jpg
17699,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Vans Men E-Street Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/17699.jpg
24689,Men,Footwear,Sandal,Sandals,Tan,Fall,2011.0,Casual,Lee Cooper Men Basic Tan Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/24689.jpg
15798,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Facit Men White String Bikini Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/15798.jpg
16921,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/16921.jpg
27468,Women,Apparel,Innerwear,Briefs,White,Winter,2017.0,Casual,Jockey Women White Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/27468.jpg
19367,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2018.0,Casual,Redtape Men Candy Tan Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/19367.jpg
11936,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/11936.jpg
14478,Women,Footwear,Shoes,Heels,Red,Summer,2012.0,Casual,Enroute Women Casual Red Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/14478.jpg
2497,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2497.jpg
22787,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/22787.jpg
24470,Men,Footwear,Flip Flops,Flip Flops,Orange,Fall,2011.0,Casual,ADIDAS Men Orange Adi Mesh Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/24470.jpg
17652,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Converse Unisex Casual Red Slipper,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/17652.jpg
15561,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/15561.jpg
20686,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Claro Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20686.jpg
17838,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Steady VIII White Casual Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/17838.jpg
17004,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Ballerinas,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/17004.jpg
15753,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Facit Men Square Neck Grey Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15753.jpg
21566,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Casual Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/21566.jpg
11909,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/11909.jpg
14447,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Casual  Coral Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14447.jpg
2235,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Gypsy Black Sandal,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/2235.jpg
27457,Women,Apparel,Innerwear,Bra,Black,Fall,2015.0,Casual,Jockey Black Seamless Bra 1672,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27457.jpg
22125,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/22125.jpg
21592,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Artengo Men Solid Grey Short,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/21592.jpg
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/11307.jpg
17494,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Spring,2012.0,Casual,Puma Men Navy Blue Drifter Cat II Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/17494.jpg
20818,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Leather Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20818.jpg
14023,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2012.0,Sports,Nike Men Solid Navy Blue Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/14023.jpg
19360,Women,Apparel,Innerwear,Briefs,White,Summer,2017.0,Casual,Beyouty Women H01 Combo3 Fashion Hipster Pack of 3 Breifs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/19360.jpg
2803,Men,Footwear,Sandal,Sandals,Beige,Fall,2009.0,Casual,iD Men Casual Leather/Felt Beige Sandal,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/2803.jpg
28043,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey ELANCE Men Grey Melange Brief 1008,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28043.jpg
24448,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/24448.jpg
18410,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Skechers Women Tone-Ups Brown Sandals,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/18410.jpg
15901,Unisex,Footwear,Flip Flops,Flip Flops,Brown,Spring,2013.0,Casual,Warner Bros Kids Unisex TJ Sport Flop Brown Slippers,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/15901.jpg
23807,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Puma Men Maroon Graphic Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23807.jpg
26549,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,ID Men Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/26549.jpg
14024,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Solid Black Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/14024.jpg
27034,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/27034.jpg
23494,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Fila Men Cameo White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/23494.jpg
27206,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Light Blue Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/27206.jpg
13033,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/13033.jpg
17493,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Puma Men Red Winglet II Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/17493.jpg
16919,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/16919.jpg
22310,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/22310.jpg
25909,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/25909.jpg
20447,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Casual Grey Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20447.jpg
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/14440.jpg
20675,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Brown Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20675.jpg
27450,Women,Apparel,Innerwear,Bra,Black,Winter,2017.0,Casual,Jockey Essence Black Solid Non-Wired Non-Padded Slim Fit Bra 1615,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27450.jpg
22122,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Black Formal Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/22122.jpg
17003,Women,Footwear,Shoes,Flats,Blue,Winter,2012.0,Casual,Rocia Women Blue Heels,1,8,15,/content/drive/MyDrive/ML Project Team/dataset/images/17003.jpg
15754,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Facit Men Sportz Grey Innerwear Vest,0,4,19,/content/drive/MyDrive/ML Project Team/dataset/images/15754.jpg
15566,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/15566.jpg
20681,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Buckaroo Men Itotia Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20681.jpg
23838,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Black Feather M Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/23838.jpg
28088,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Jockey Men Gold Edition White Brief,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28088.jpg
17655,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Pumps Black Peep Toes,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/17655.jpg
2490,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Women Commander White Blue Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2490.jpg
15330,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Solid Black Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/15330.jpg
20816,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoes,1,8,17,/content/drive/MyDrive/ML Project Team/dataset/images/20816.jpg
14449,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Casual  Coral Red Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/14449.jpg
11907,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/11907.jpg
22917,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Nike Men Blue Flyclave LTR Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22917.jpg
19356,Women,Apparel,Innerwear,Briefs,Cream,Summer,2017.0,Casual,Beyouty Women B01 Combo2 Fashion  Low-Rise Pack of 3 Breifs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/19356.jpg
27459,Women,Apparel,Innerwear,Bra,White,Fall,2015.0,Casual,Jockey Women White Seamless Bra 1672,0,4,6,/content/drive/MyDrive/ML Project Team/dataset/images/27459.jpg
25900,Women,Apparel,Bottomwear,Leggings,Teal,Summer,2012.0,Casual,Femella Women Teal Skinny Leggings,0,1,27,/content/drive/MyDrive/ML Project Team/dataset/images/25900.jpg
20688,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Mirar Black Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/20688.jpg
23831,Unisex,Footwear,Flip Flops,Flip Flops,Black,Spring,2012.0,Casual,Puma Unisex Dilute Black Flip Flops,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/23831.jpg
17836,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,Nike Women Solarsoft Thong Pink Slipper,1,3,16,/content/drive/MyDrive/ML Project Team/dataset/images/17836.jpg
21568,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Casual Black Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/21568.jpg
2499,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2010.0,Casual,Numero Uno Men's Casual Grey Canvas Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/2499.jpg
12920,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2012.0,Casual,iD Men Casual Blue Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/12920.jpg
15339,Women,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Shorts,0,1,46,/content/drive/MyDrive/ML Project Team/dataset/images/15339.jpg
28081,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Grey Y Front Briefs 2007,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/28081.jpg
26927,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,0,2,13,/content/drive/MyDrive/ML Project Team/dataset/images/26927.jpg
15796,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Mid- Rise BF Grey Briefs,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/15796.jpg
11336,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,0,1,21,/content/drive/MyDrive/ML Project Team/dataset/images/11336.jpg
16113,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Numero Uno Men Casual Brown Slipper,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/16113.jpg
19369,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2018.0,Casual,Redtape Men Stone Wall Blue Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/19369.jpg
12781,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Mother Earth Women Cotton Black Salwar Suit,0,0,24,/content/drive/MyDrive/ML Project Team/dataset/images/12781.jpg
27466,Women,Apparel,Innerwear,Briefs,Black,Winter,2017.0,Casual,Jockey Women Black Bikini Brief 1803-0105,0,4,7,/content/drive/MyDrive/ML Project Team/dataset/images/27466.jpg
13653,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Brown Agora Lea Casual Shoe,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/13653.jpg
22114,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Reebok Men Mowa White Casual Shoes,1,8,10,/content/drive/MyDrive/ML Project Team/dataset/images/22114.jpg
14476,Women,Footwear,Shoes,Heels,Blue,Summer,2012.0,Casual,Enroute Women Steelblue Heels,1,8,18,/content/drive/MyDrive/ML Project Team/dataset/images/14476.jpg
11938,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,1,6,42,/content/drive/MyDrive/ML Project Team/dataset/images/11938.jpg
